Genprey Mail S : Gendrome Tail x2,Genprey Scale+ x2,Paralysis Sac x2,Quality Stomach x3, : 2 ドスゲネポスの尾,2 ゲネポスの上鱗,2 麻痺袋,3 上質な腹袋
Genprey Tassets S : Gendrome Tail x2,Genprey Scale+ x4,Paralysis Sac x2,Hercudrome x3, : 2 ドスゲネポスの尾,4 ゲネポスの上鱗,2 麻痺袋,3 ドスヘラクレス
Genprey Greaves S : Genprey Scale+ x2,Genprey Hide+ x4,Dragonite Ore x5,Monster Bone+ x3, : 2 ゲネポスの上鱗,4 ゲネポスの上皮,5 ドラグライト鉱石,3 上竜骨
Genprey Vambraces S : Genprey Scale+ x3,Genprey Hide+ x4,Bird Wyvern Gem x1,Carbalite Ore x2, : 3 ゲネポスの上鱗,4 ゲネポスの上皮,1 鳥竜玉,2 カブレライト鉱石
Genprey Cap S : Genprey Scale+ x3,Genprey Hide+ x4,Carbalite Ore x2,Gendrome Head x1, : 3 ゲネポスの上鱗,4 ゲネポスの上皮,2 カブレライト鉱石,1 ドスゲネポスの頭
Genprey Vest S : Gendrome Tail x2,Genprey Scale+ x2,Paralysis Sac x2,Quality Stomach x3, : 2 ドスゲネポスの尾,2 ゲネポスの上鱗,2 麻痺袋,3 上質な腹袋
Genprey Coat S : Gendrome Tail x2,Genprey Scale+ x4,Paralysis Sac x2,Hercudrome x3, : 2 ドスゲネポスの尾,4 ゲネポスの上鱗,2 麻痺袋,3 ドスヘラクレス
Genprey Leggings S : Genprey Scale+ x2,Genprey Hide+ x4,Dragonite Ore x5,Monster Bone+ x3, : 2 ゲネポスの上鱗,4 ゲネポスの上皮,5 ドラグライト鉱石,3 上竜骨
Genprey Guards S : Genprey Scale+ x3,Genprey Hide+ x4,Bird Wyvern Gem x1,Carbalite Ore x2, : 3 ゲネポスの上鱗,4 ゲネポスの上皮,1 鳥竜玉,2 カブレライト鉱石
Genprey Helm : Gendrome Hide x2,Genprey Scale x3,Iron Ore x4,Monster Bone S x2, : 2 ドスゲネポスの皮,3 ゲネポスの鱗,4 鉄鉱石,2 竜骨【小】
Genprey Mail : Genprey Hide x3,Genprey Scale x2,Paralysis Sac x1,Iron Ore x3, : 3 ゲネポスの皮,2 ゲネポスの鱗,1 麻痺袋,3 鉄鉱石
Genprey Tassets : Genprey Hide x4,Genprey Scale x3,Iron Ore x2, : 4 ゲネポスの皮,3 ゲネポスの鱗,2 鉄鉱石
Genprey Greaves : Gendrome Hide x2,Genprey Scale x2,Iron Ore x4, : 2 ドスゲネポスの皮,2 ゲネポスの鱗,4 鉄鉱石
Genprey Vambraces : Gendrome Hide x2,Genprey Scale x3,Iron Ore x2,Genprey Fang x5, : 2 ドスゲネポスの皮,3 ゲネポスの鱗,2 鉄鉱石,5 ゲネポスの麻痺牙
Genprey Cap : Gendrome Hide x2,Genprey Scale x3,Iron Ore x4,Monster Bone S x2, : 2 ドスゲネポスの皮,3 ゲネポスの鱗,4 鉄鉱石,2 竜骨【小】
Genprey Vest : Genprey Hide x3,Genprey Scale x2,Paralysis Sac x1,Iron Ore x3, : 3 ゲネポスの皮,2 ゲネポスの鱗,1 麻痺袋,3 鉄鉱石
Genprey Coat : Genprey Hide x4,Genprey Scale x3,Iron Ore x2, : 4 ゲネポスの皮,3 ゲネポスの鱗,2 鉄鉱石
Genprey Leggings : Gendrome Hide x2,Genprey Scale x2,Iron Ore x4, : 2 ドスゲネポスの皮,2 ゲネポスの鱗,4 鉄鉱石
Genprey Guards : Gendrome Hide x2,Genprey Scale x3,Iron Ore x2,Genprey Fang x5, : 2 ドスゲネポスの皮,3 ゲネポスの鱗,2 鉄鉱石,5 ゲネポスの麻痺牙
Giaprey Mask : Fake Catalog x1,Velocidrome Head x1,Pearl Glosshide x2,Immenseness Ticket x1, : 1 フェイクカタログ,1 ドスランポスの頭,2 真珠色の艶皮,1 大長老チケット
Gloaming Archhelm : D.Mohran Bloodscale+ x5,Brutal Horn+ x4,D.Mohran Carapace x5,Commendation G x1, : 5 豪山龍の上紅鱗,4 荒々しい龍尖角,5 豪山龍の堅岩殻,1 勇気の証Ｇ
Gloaming Archplate : D.Mohran Carapace x6,Dah'renstone x4,Elder Dragon Blood x1,Commendation G x1, : 6 豪山龍の堅岩殻,4 豪龍岩,1 古龍の血,1 勇気の証Ｇ
Gloaming Archgirdle : D.Mohran Brace+ x4,D.Mohran Carapace x6,D.Mohran Bloodscale+ x5,Commendation G x1, : 4 豪山龍の上腕甲,6 豪山龍の堅岩殻,5 豪山龍の上紅鱗,1 勇気の証Ｇ
Gloaming Archgreaves : D.Mohran Bloodscale+ x5,D.Mohran Carapace x6,Earth Dragongem x1,Commendation G x1, : 5 豪山龍の上紅鱗,6 豪山龍の堅岩殻,1 大地の龍玉,1 勇気の証Ｇ
Gloaming Archbraces : D.Mohran Bloodscale+ x6,D.Mohran Brace+ x1,Brutal Horn+ x2,Commendation G x1, : 6 豪山龍の上紅鱗,1 豪山龍の上腕甲,2 荒々しい龍尖角,1 勇気の証Ｇ
Gloaming Helm : Brutal Horn x4,D.Mohran Bloodscale x5,D.Mohran Shell x3,Rathian Plate x1, : 4 荒々しい龍角,5 豪山龍の紅鱗,3 豪山龍の甲岩殻,1 雌火竜の逆鱗
Gloaming Plate : D.Mohran Shell x6,Brutal Horn x4,Dah'renstone x2,Sharp Fang x5, : 6 豪山龍の甲岩殻,4 荒々しい龍角,2 豪龍岩,5 とがった牙
Gloaming Girdle : D.Mohran Brace x4,D.Mohran Shell x6,D.Mohran Bloodscale x2,Rathalos Plate x1, : 4 豪山龍の腕甲,6 豪山龍の甲岩殻,2 豪山龍の紅鱗,1 火竜の逆鱗
Gloaming Greaves : D.Mohran Bloodscale x5,D.Mohran Shell x6,Dragonite Ore x5,Dah'renstone x3, : 5 豪山龍の紅鱗,6 豪山龍の甲岩殻,5 ドラグライト鉱石,3 豪龍岩
Gloaming Braces : D.Mohran Bloodscale x6,D.Mohran Brace x1,Earth Dragongem x1,Machalite Ore x3, : 6 豪山龍の紅鱗,1 豪山龍の腕甲,1 大地の龍玉,3 マカライト鉱石
Glyph Crown : Lao-Shan Horn x1,Lao-Shan Shell x4,Brach Scalp x1, : 1 老山龍の角,4 老山龍の甲殻,1 砕竜の頭殻
Glyph Chest : Lao-Shan Shell x4,Firestone x2,Tigrex Scalp x1, : 4 老山龍の甲殻,2 紅蓮石,1 轟竜の頭殻
Glyph Tassets : Lao-Shan Shell x4,Dragonite Ore x3,Gravios Shell x5, : 4 老山龍の甲殻,3 ドラグライト鉱石,5 鎧竜の甲殻
Glyph Hakama : Lao-Shan Claw x3,Lao-Shan Shell x5,Rathian Spike x2, : 3 老山龍の大爪,5 老山龍の甲殻,2 雌火竜の棘
Glyph Gauntlets : Lao-Shan Shell x3,Lao-Shan Claw x1,Rathalos Webbing x2, : 3 老山龍の甲殻,1 老山龍の大爪,2 火竜の翼膜
Gobul Helm X : Gobul Surspike x1,Gobul Piel x1,Zamtrios Sawtooth+ x2,Monster Hardbone x3, : 1 灯魚竜の秘棘,1 灯魚竜の厚皮,2 化け鮫の重鋸歯,3 堅竜骨
Gobul Mail X : Gobul Piel x2,Zamtrios Tailbrand x1,Paddock Cream x3,Fey Wyvern Gem x1, : 2 灯魚竜の厚皮,1 化け鮫の剛刃尾,3 カワズの大殿油,1 幻鳥竜玉
Gobul Faulds X : Gobul Piel x2,Zamtrios Tailbrand x1,Zamtrios Grandfin x1,Omniplegia Sac x5, : 2 灯魚竜の厚皮,1 化け鮫の剛刃尾,1 化け鮫の特上ヒレ,5 強力麻痺袋
Gobul Greaves X : Gobul Surspike x1,Gobul Piel x1,Zamtrios Grandfin x2,Zamtrios Piel x1, : 1 灯魚竜の秘棘,1 灯魚竜の厚皮,2 化け鮫の特上ヒレ,1 化け鮫の厚皮
Gobul Vambraces X : Gobul Piel x1,Zamtrios Tailbrand x1,Zamtrios Scale+ x3,Monster Hardbone x5, : 1 灯魚竜の厚皮,1 化け鮫の剛刃尾,3 化け鮫の上鱗,5 堅竜骨
Gobul Helm : Gobul Spike+ x2,Gobul Hide+ x4,Zamtrios Sawtooth x2,Monster Bone+ x3, : 2 灯魚竜の上棘,4 灯魚竜の上皮,2 化け鮫の鋸歯,3 上竜骨
Gobul Mail : Gobul Hide+ x3,Gobul Spike+ x1,Paddock Oil+ x3,Bird Wyvern Gem x3, : 3 灯魚竜の上皮,1 灯魚竜の上棘,3 カワズの殿油,3 鳥竜玉
Gobul Faulds : Gobul Hide+ x4,Gobul Spike+ x1,Zamtrios Fin x2,Paralysis Sac x5, : 4 灯魚竜の上皮,1 灯魚竜の上棘,2 化け鮫のヒレ,5 麻痺袋
Gobul Greaves : Gobul Spike+ x2,Gobul Hide+ x4,Zamtrios Fin+ x2,Zamtrios Tailblade x1, : 2 灯魚竜の上棘,4 灯魚竜の上皮,2 化け鮫の上ヒレ,1 化け鮫の刃尾
Gobul Vambraces : Gobul Hide+ x4,Gobul Spike+ x1,Zamtrios Scale x3,Monster Bone M x5, : 4 灯魚竜の上皮,1 灯魚竜の上棘,3 化け鮫の鱗,5 竜骨【中】
Gobul Cap X : Gobul Surspike x1,Gobul Piel x1,Zamtrios Sawtooth+ x2,Monster Hardbone x3, : 1 灯魚竜の秘棘,1 灯魚竜の厚皮,2 化け鮫の重鋸歯,3 堅竜骨
Gobul Vest X : Gobul Piel x2,Zamtrios Tailbrand x1,Paddock Cream x3,Fey Wyvern Gem x1, : 2 灯魚竜の厚皮,1 化け鮫の剛刃尾,3 カワズの大殿油,1 幻鳥竜玉
Gobul Coat X : Gobul Piel x2,Zamtrios Tailbrand x1,Zamtrios Grandfin x1,Omniplegia Sac x5, : 2 灯魚竜の厚皮,1 化け鮫の剛刃尾,1 化け鮫の特上ヒレ,5 強力麻痺袋
Gobul Leggings X : Gobul Surspike x1,Gobul Piel x1,Zamtrios Grandfin x2,Zamtrios Piel x1, : 1 灯魚竜の秘棘,1 灯魚竜の厚皮,2 化け鮫の特上ヒレ,1 化け鮫の厚皮
Gobul Guards X : Gobul Piel x1,Zamtrios Tailbrand x1,Zamtrios Scale+ x3,Monster Hardbone x5, : 1 灯魚竜の厚皮,1 化け鮫の剛刃尾,3 化け鮫の上鱗,5 堅竜骨
Gobul Cap : Gobul Spike+ x2,Gobul Hide+ x4,Zamtrios Sawtooth x2,Monster Bone+ x3, : 2 灯魚竜の上棘,4 灯魚竜の上皮,2 化け鮫の鋸歯,3 上竜骨
Gobul Vest : Gobul Hide+ x3,Gobul Spike+ x1,Paddock Oil+ x3,Bird Wyvern Gem x3, : 3 灯魚竜の上皮,1 灯魚竜の上棘,3 カワズの殿油,3 鳥竜玉
Gobul Coat : Gobul Hide+ x4,Gobul Spike+ x1,Zamtrios Fin x2,Paralysis Sac x5, : 4 灯魚竜の上皮,1 灯魚竜の上棘,2 化け鮫のヒレ,5 麻痺袋
Gobul Leggings : Gobul Spike+ x2,Gobul Hide+ x4,Zamtrios Fin+ x2,Zamtrios Tailblade x1, : 2 灯魚竜の上棘,4 灯魚竜の上皮,2 化け鮫の上ヒレ,1 化け鮫の刃尾
Gobul Guards : Gobul Hide+ x4,Gobul Spike+ x1,Zamtrios Scale x3,Monster Bone M x5, : 4 灯魚竜の上皮,1 灯魚竜の上棘,3 化け鮫の鱗,5 竜骨【中】
Gogma Helm : Gogmazios Gasher x2,Gogmazios Battlement x4,Gogmazios Fortress x2,Purecrystal x2, : 2 巨戟龍の凶刃,4 巨戟龍の塞鱗,2 巨戟龍の城殻,2 ピュアクリスタル
Gogma Mail : Gogmazios Battlement x3,Wartorn Dragonsphire x1,Heavy Drakesbone Oil x5,Allfire Stone x3, : 3 巨戟龍の塞鱗,1 戦火の龍神玉,5 超重質龍骨油,3 真紅蓮石
Gogma Faulds : Gogmazios Fiberwing x2,Gogmazios Fortress x5,Seregios Dissenter x1,Gogmazios Briartail x1, : 2 巨戟龍の筋繊翼,5 巨戟龍の城殻,1 千刃竜の反逆鱗,1 巨戟龍の荊棘尾
Gogma Greaves : Gogmazios Fortress x5,Gogmazios Battlement x4,Gogmazios Offenders x5,Lrg ElderDragon Bone x6, : 5 巨戟龍の城殻,4 巨戟龍の塞鱗,5 巨戟龍の戦爪,6 太古龍骨
Gogma Braces : Gogmazios Offenders x5,Gogmazios Fiberwing x2,Gogmazios Fortress x5,Cosmicite Ore x3, : 5 巨戟龍の戦爪,2 巨戟龍の筋繊翼,5 巨戟龍の城殻,3 コスモライト鉱石
Gogma Cap : Gogmazios Gasher x2,Gogmazios Battlement x4,Gogmazios Fortress x2,Purecrystal x2, : 2 巨戟龍の凶刃,4 巨戟龍の塞鱗,2 巨戟龍の城殻,2 ピュアクリスタル
Gogma Vest : Gogmazios Battlement x3,Wartorn Dragonsphire x1,Heavy Drakesbone Oil x5,Allfire Stone x3, : 3 巨戟龍の塞鱗,1 戦火の龍神玉,5 超重質龍骨油,3 真紅蓮石
Gogma Coat : Gogmazios Fiberwing x2,Gogmazios Fortress x5,Seregios Dissenter x1,Gogmazios Briartail x1, : 2 巨戟龍の筋繊翼,5 巨戟龍の城殻,1 千刃竜の反逆鱗,1 巨戟龍の荊棘尾
Gogma Leggings : Gogmazios Fortress x5,Gogmazios Battlement x4,Gogmazios Offenders x5,Lrg ElderDragon Bone x6, : 5 巨戟龍の城殻,4 巨戟龍の塞鱗,5 巨戟龍の戦爪,6 太古龍骨
Gogma Guards : Gogmazios Offenders x5,Gogmazios Fiberwing x2,Gogmazios Fortress x5,Cosmicite Ore x3, : 5 巨戟龍の戦爪,2 巨戟龍の筋繊翼,5 巨戟龍の城殻,3 コスモライト鉱石
Golden Lunehelm Z : G.Rath Surspike x3,G.Rathian Cortex x5,Firegleam Dollop x3,Conflagrant Sac x3, : 3 金火竜の秘棘,5 金火竜の重殻,3 煌炎の雫,3 業炎袋
Golden Lunemail Z : G.Rathian Shard x5,Lrg Wyvern Gem x1,Rathian Ruby x2,Cosmicite Ore x4, : 5 金火竜の厚鱗,1 大竜玉,2 雌火竜の紅玉,4 コスモライト鉱石
Golden Lunecoil Z : G.Rathian Shard x5,G.Rathian Cortex x3,Firegleam Dollop x3,Allfire Stone x3, : 5 金火竜の厚鱗,3 金火竜の重殻,3 煌炎の雫,3 真紅蓮石
Golden Lunegreaves Z : G.Rathian Cortex x5,G.Rathian Shard x4,Monster Slogbone x5,Lrg Elder Dragon Gem x1, : 5 金火竜の重殻,4 金火竜の厚鱗,5 重竜骨,1 古龍の大宝玉
Golden Lunebraces Z : G.Rathian Cortex x5,Rath Wingtalon+ x4,Rathian Mantle x1,Allfire Stone x4, : 5 金火竜の重殻,4 火竜の剛翼爪,1 雌火竜の天鱗,4 真紅蓮石
Golden Lunehelm : G.Rathian Spike+ x3,G.Rathian Carapace x5,Rath Gleam x3,Inferno Sac x3, : 3 金火竜の上棘,5 金火竜の堅殻,3 火竜の煌液,3 爆炎袋
Golden Lunemail : G.Rathian Scale+ x5,Rath Medulla x5,Rathian Plate x2,Yoldspar Ore x4, : 5 金火竜の上鱗,5 火竜の延髄,2 雌火竜の逆鱗,4 フルクライト鉱石
Golden Lunecoil : G.Rathian Scale+ x5,Rathian Ruby x1,Rath Gleam x3,Firecell Stone x3, : 5 金火竜の上鱗,1 雌火竜の紅玉,3 火竜の煌液,3 獄炎石
Golden Lunegreaves : G.Rathian Carapace x5,G.Rathian Scale+ x4,Monster Hardbone x5,Elder Dragon Blood x2, : 5 金火竜の堅殻,4 金火竜の上鱗,5 堅竜骨,2 古龍の血
Golden Lunebraces : G.Rathian Carapace x5,Rath Wingtalon x4,Rathian Ruby x1,Firecell Stone x4, : 5 金火竜の堅殻,4 火竜の翼爪,1 雌火竜の紅玉,4 獄炎石
Golden Headdress : Rajang Horn+ x2,Gold Rajang Pelt x1,Rajang Blackfur x3,Rathalos Plate x1, : 2 金獅子の尖角,1 黄金の毛,3 金獅子の黒毛,1 火竜の逆鱗
Golden Haori : Rajang Horn+ x1,Gold Rajang Pelt x1,Rajang Blackfur x4,Daora Scale x2, : 1 金獅子の尖角,1 黄金の毛,4 金獅子の黒毛,2 鋼の龍鱗
Golden Obi : Rajang Horn+ x1,Rajang Blackfur x4,Remobra Hide+ x2,Fire Dragon Scale+ x2, : 1 金獅子の尖角,4 金獅子の黒毛,2 翼蛇竜の上皮,2 獄炎の龍鱗
Golden Hakama : Rajang Horn+ x2,Rajang Blackfur x2,Remobra Hide+ x2,Daora Scale x2, : 2 金獅子の尖角,2 金獅子の黒毛,2 翼蛇竜の上皮,2 鋼の龍鱗
Golden Kote : Rajang Horn+ x1,Rajang Tail x2,Remobra Hide+ x2,Fire Dragon Scale+ x2, : 1 金獅子の尖角,2 金獅子の尻尾,2 翼蛇竜の上皮,2 獄炎の龍鱗
Golden Lunecap Z : G.Rath Surspike x3,G.Rathian Cortex x5,Firegleam Dollop x3,Conflagrant Sac x3, : 3 金火竜の秘棘,5 金火竜の重殻,3 煌炎の雫,3 業炎袋
Golden Lunevest Z : G.Rathian Shard x5,Lrg Wyvern Gem x1,Rathian Ruby x2,Cosmicite Ore x4, : 5 金火竜の厚鱗,1 大竜玉,2 雌火竜の紅玉,4 コスモライト鉱石
Golden Lunecoat Z : G.Rathian Shard x5,G.Rathian Cortex x3,Firegleam Dollop x3,Allfire Stone x3, : 5 金火竜の厚鱗,3 金火竜の重殻,3 煌炎の雫,3 真紅蓮石
Golden Luneleggings Z : G.Rathian Cortex x5,G.Rathian Shard x4,Monster Slogbone x5,Lrg Elder Dragon Gem x1, : 5 金火竜の重殻,4 金火竜の厚鱗,5 重竜骨,1 古龍の大宝玉
Golden Luneguards Z : G.Rathian Cortex x5,Rath Wingtalon+ x4,Rathian Mantle x1,Allfire Stone x4, : 5 金火竜の重殻,4 火竜の剛翼爪,1 雌火竜の天鱗,4 真紅蓮石
Golden Lunecap : G.Rathian Spike+ x3,G.Rathian Carapace x5,Rath Gleam x3,Inferno Sac x3, : 3 金火竜の上棘,5 金火竜の堅殻,3 火竜の煌液,3 爆炎袋
Golden Lunevest : G.Rathian Scale+ x5,Rath Medulla x5,Rathian Plate x2,Yoldspar Ore x4, : 5 金火竜の上鱗,5 火竜の延髄,2 雌火竜の逆鱗,4 フルクライト鉱石
Golden Lunecoat : G.Rathian Scale+ x5,Rathian Ruby x1,Rath Gleam x3,Firecell Stone x3, : 5 金火竜の上鱗,1 雌火竜の紅玉,3 火竜の煌液,3 獄炎石
Golden Luneleggings : G.Rathian Carapace x5,G.Rathian Scale+ x4,Monster Hardbone x5,Elder Dragon Blood x2, : 5 金火竜の堅殻,4 金火竜の上鱗,5 堅竜骨,2 古龍の血
Golden Luneguards : G.Rathian Carapace x5,Rath Wingtalon x4,Rathian Ruby x1,Firecell Stone x4, : 5 金火竜の堅殻,4 火竜の翼爪,1 雌火竜の紅玉,4 獄炎石
Gore Helm X : Gore Magala Sensor x2,Gore Magala Shard x4,Lrg Wyvern Gem x1,Flutterfly x3, : 2 黒蝕竜の剛触角,4 黒蝕竜の厚鱗,1 大竜玉,3 マボロシチョウ
Gore Mail X : Gore Magala Cortex x2,Gore Magala Eclipse x2,Gore Magala Shard x3,Remobra Finehide x5, : 2 黒蝕竜の重殻,2 黒蝕竜の暗黒翼,3 黒蝕竜の厚鱗,5 翼蛇竜の特上皮
Gore Faulds X : Gore Magala Eclipse x2,Gore Magala Cortex x5,Gore Magala Nyctgem x1,Gore Magala Lash x1, : 2 黒蝕竜の暗黒翼,5 黒蝕竜の重殻,1 黒蝕竜の闇玉,1 黒蝕竜の靭尾
Gore Greaves X : Gore Magala Cortex x5,Gore Magala Shard x4,Gore Magala Shredder x5,Purecrystal x1, : 5 黒蝕竜の重殻,4 黒蝕竜の厚鱗,5 黒蝕竜の剛惨爪,1 ピュアクリスタル
Gore Braces X : Gore Magala Cortex x5,Gore Magala Shredder x5,Gore Magala Wing+ x2,Gore Magala Mantle x1, : 5 黒蝕竜の重殻,5 黒蝕竜の剛惨爪,2 黒蝕竜の上暗翼,1 黒蝕竜の天鱗
Gore Helm S : Gore Magala Feeler+ x2,Gore Magala Scale+ x4,Gore Magala Carapace x2,Rare Scarab x3, : 2 黒蝕竜の尖触角,4 黒蝕竜の上鱗,2 黒蝕竜の堅殻,3 マレコガネ
Gore Cap X : Gore Magala Sensor x2,Gore Magala Shard x4,Lrg Wyvern Gem x1,Flutterfly x3, : 2 黒蝕竜の剛触角,4 黒蝕竜の厚鱗,1 大竜玉,3 マボロシチョウ
Gore Mail S : Gore Magala Scale+ x3,Gore Magala Nyctgem x1,Defiled Scale x5,Remobra Hide+ x5, : 3 黒蝕竜の上鱗,1 黒蝕竜の闇玉,5 穢れた竜鱗,5 翼蛇竜の上皮
Gore Vest X : Gore Magala Cortex x2,Gore Magala Eclipse x2,Gore Magala Shard x3,Remobra Finehide x5, : 2 黒蝕竜の重殻,2 黒蝕竜の暗黒翼,3 黒蝕竜の厚鱗,5 翼蛇竜の特上皮
Gore Faulds S : Gore Magala Wing+ x2,Gore Magala Carapace x5,Gore Magala Plate x1,Gore Magala Tail x1, : 2 黒蝕竜の上暗翼,5 黒蝕竜の堅殻,1 黒蝕竜の逆鱗,1 黒蝕竜の尻尾
Gore Coat X : Gore Magala Eclipse x2,Gore Magala Cortex x5,Gore Magala Nyctgem x1,Gore Magala Lash x1, : 2 黒蝕竜の暗黒翼,5 黒蝕竜の重殻,1 黒蝕竜の闇玉,1 黒蝕竜の靭尾
Gore Greaves S : Gore Magala Carapace x5,Gore Magala Scale+ x4,Gore Magala Ripclaw+ x5,Novacrystal x1, : 5 黒蝕竜の堅殻,4 黒蝕竜の上鱗,5 黒蝕竜の鋭惨爪,1 ノヴァクリスタル
Gore Leggings X : Gore Magala Cortex x5,Gore Magala Shard x4,Gore Magala Shredder x5,Purecrystal x1, : 5 黒蝕竜の重殻,4 黒蝕竜の厚鱗,5 黒蝕竜の剛惨爪,1 ピュアクリスタル
Gore Braces S : Gore Magala Ripclaw+ x5,Gore Magala Wing+ x2,Gore Magala Carapace x5,Gore Magala Wing x2, : 5 黒蝕竜の鋭惨爪,2 黒蝕竜の上暗翼,5 黒蝕竜の堅殻,2 黒蝕竜の暗翼
Gore Guards X : Gore Magala Cortex x5,Gore Magala Shredder x5,Gore Magala Wing+ x2,Gore Magala Mantle x1, : 5 黒蝕竜の重殻,5 黒蝕竜の剛惨爪,2 黒蝕竜の上暗翼,1 黒蝕竜の天鱗
Gore Cap S : Gore Magala Feeler+ x2,Gore Magala Scale+ x4,Gore Magala Carapace x2,Rare Scarab x3, : 2 黒蝕竜の尖触角,4 黒蝕竜の上鱗,2 黒蝕竜の堅殻,3 マレコガネ
Gore Vest S : Gore Magala Scale+ x3,Gore Magala Nyctgem x1,Defiled Scale x5,Remobra Hide+ x5, : 3 黒蝕竜の上鱗,1 黒蝕竜の闇玉,5 穢れた竜鱗,5 翼蛇竜の上皮
Gore Coat S : Gore Magala Wing+ x2,Gore Magala Carapace x5,Gore Magala Plate x1,Gore Magala Tail x1, : 2 黒蝕竜の上暗翼,5 黒蝕竜の堅殻,1 黒蝕竜の逆鱗,1 黒蝕竜の尻尾
Gore Leggings S : Gore Magala Carapace x5,Gore Magala Scale+ x4,Gore Magala Ripclaw+ x5,Novacrystal x1, : 5 黒蝕竜の堅殻,4 黒蝕竜の上鱗,5 黒蝕竜の鋭惨爪,1 ノヴァクリスタル
Gore Guards S : Gore Magala Ripclaw+ x5,Gore Magala Wing+ x2,Gore Magala Carapace x5,Gore Magala Wing x2, : 5 黒蝕竜の鋭惨爪,2 黒蝕竜の上暗翼,5 黒蝕竜の堅殻,2 黒蝕竜の暗翼
Gore Helm : Gore Magala Feeler x2,Gore Magala Scale x3,Defiled Scale x3,Seltas Wing x3, : 2 黒蝕竜の触角,3 黒蝕竜の鱗,3 穢れた竜鱗,3 徹甲虫の羽
Gore Mail : Gore Magala Scale x3,Gore Magala Wing x2,Gore Magala Shell x3,Gore Magala Tail x1, : 3 黒蝕竜の鱗,2 黒蝕竜の暗翼,3 黒蝕竜の甲殻,1 黒蝕竜の尻尾
Gore Faulds : Gore Magala Feeler x1,Gore Magala Wing x2,Gore Magala Shell x4,Killer Beetle x3, : 1 黒蝕竜の触角,2 黒蝕竜の暗翼,4 黒蝕竜の甲殻,3 キラビートル
Gore Greaves : Gore Magala Shell x3,Gore Magala Scale x1,Gore Magala Plate x1,Remobra Hide x5, : 3 黒蝕竜の甲殻,1 黒蝕竜の鱗,1 黒蝕竜の逆鱗,5 翼蛇竜の皮
Gore Braces : Gore Magala Ripclaw x2,Gore Magala Scale x2,Gore Magala Shell x4,Dragonite Ore x5, : 2 黒蝕竜の惨爪,2 黒蝕竜の鱗,4 黒蝕竜の甲殻,5 ドラグライト鉱石
Gore Cap : Gore Magala Feeler x2,Gore Magala Scale x3,Defiled Scale x3,Seltas Wing x3, : 2 黒蝕竜の触角,3 黒蝕竜の鱗,3 穢れた竜鱗,3 徹甲虫の羽
Gore Vest : Gore Magala Scale x3,Gore Magala Wing x2,Gore Magala Shell x3,Gore Magala Tail x1, : 3 黒蝕竜の鱗,2 黒蝕竜の暗翼,3 黒蝕竜の甲殻,1 黒蝕竜の尻尾
Gore Coat : Gore Magala Feeler x1,Gore Magala Wing x2,Gore Magala Shell x4,Killer Beetle x3, : 1 黒蝕竜の触角,2 黒蝕竜の暗翼,4 黒蝕竜の甲殻,3 キラビートル
Gore Leggings : Gore Magala Shell x3,Gore Magala Scale x1,Gore Magala Plate x1,Remobra Hide x5, : 3 黒蝕竜の甲殻,1 黒蝕竜の鱗,1 黒蝕竜の逆鱗,5 翼蛇竜の皮
Gore Guards : Gore Magala Ripclaw x2,Gore Magala Scale x2,Gore Magala Shell x4,Dragonite Ore x5, : 2 黒蝕竜の惨爪,2 黒蝕竜の鱗,4 黒蝕竜の甲殻,5 ドラグライト鉱石
Grand Yaksha Mask : Ancient Dragonmoss x3,Tsukami Fillet x2,Lrg Wyvern Gem x1, : 3 太古の龍苔,2 浮岳龍のヒレ,1 大竜玉
Grand Yaksha Raiment : Ancient Dragonmoss x2,Ancient Dragonwood x1,Lrg ElderDragon Bone x5, : 2 太古の龍苔,1 太古の龍木,5 太古龍骨
Grand Yaksha Coil : Ancient Dragonmoss x2,Tsukami Fillet x2,Lrg Wyvern Gem x1, : 2 太古の龍苔,2 浮岳龍のヒレ,1 大竜玉
Grand Yaksha Boots : Ancient Dragonmoss x3,Ancient Dragonwood x1,Lrg Elder Dragon Gem x1, : 3 太古の龍苔,1 太古の龍木,1 古龍の大宝玉
Grand Yaksha Braces : Ancient Dragonwood x1,Tsukami Fillet x1,Purecrystal x3, : 1 太古の龍木,1 浮岳龍のヒレ,3 ピュアクリスタル
Grand Mizuha Mask : Chameleos Finehide x3,Chameleos Hardhorn x1,Lrg ElderDragon Bone x3,Lrg Wyvern Gem x2, : 3 霞龍の特上皮,1 霞龍の剛角,3 太古龍骨,2 大竜玉
Grand Mizuha Guards : Chameleos Finehide x4,Chameleos Fellwing x3,Lrg ElderDragon Bone x3, : 4 霞龍の特上皮,3 霞龍の剛翼,3 太古龍骨
Grand Mizuha Sash : Chameleos Finehide x4,Chameleos Lash x1,Lrg ElderDragon Bone x3,Khezu Special Cut x1, : 4 霞龍の特上皮,1 霞龍の靭尾,3 太古龍骨,1 特撰アルビノ
Grand Mizuha Leg Wrap : Chameleos Finehide x4,Chameleos Fellwing x3,Meldspar Ore x5, : 4 霞龍の特上皮,3 霞龍の剛翼,5 メランジェ鉱石
Grand Mizuha Sleeves : Chameleos Finehide x3,Chameleos Hardhorn x2,Lrg Elder Dragon Gem x1,Elder Dragon Blood x3, : 3 霞龍の特上皮,2 霞龍の剛角,1 古龍の大宝玉,3 古龍の血
